Unnamed: 0,title,inst1,inst2,inst3,inst4,inst5,inst6,inst7,inst8,inst9,inst10,inst11,inst12,inst13,inst14,inst15,inst16,inst17,inst18,inst19,inst20,num_academia,num_company
1093,Learning Diverse Bayesian Networks,"Queens College, CUNY","Queens College, CUNY",,,,,,,,,,,,,,,,,,,2.0,0.0
1094,Modelling of Bi-Directional Spatio-Temporal Dependence and Users' Dynamic Preferences for Missing POI Check-In Identification,Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,"Rutgers, The State University of New Jersey",Nanjing University of Aeronautics and Astronautics,Ministry of Education of the People's Republic of China,Chinese Academy of Sciences,Institute of Computing Technology,University of Chinese Academy of Sciences,,,,,,,,,12.0,0.0
1095,Fairly Allocating Many Goods with Few Queries,Carnegie Mellon University,Carnegie Mellon University,Computer Science Department,,,,,,,,,,,,,,,,,,2.0,0.0
1096,Dictionary-Guided Editing Networks for Paraphrase Generation,Beihang University,Microsoft Research Asia (China),Beihang University,Microsoft Research Asia (China),Beihang University,,,,,,,,,,,,,,,,3.0,2.0
1097,The SpectACl of Nonconvex Clustering: A Spectral Approach to Density-Based Clustering,TU Dortmund University,Eindhoven University of Technology,TU Dortmund University,TU Dortmund University,,,,,,,,,,,,,,,,,4.0,0.0
1098,Learning Semantic Representations for Novel Words: Leveraging Both Form and Context,Technical University of Munich,Ludwig-Maximilians-Universität München,,,,,,,,,,,,,,,,,,,2.0,0.0
1099,Heterogeneous Transfer Learning via Deep Matrix Completion with Adversarial Kernel Embedding,Nanyang Technological University,Nanyang Technological University,Nanyang Technological University,Nanyang Technological University,,,,,,,,,,,,,,,,,4.0,0.0
1100,Deep Latent Generative Models for Energy Disaggregation,Binghamton University,Binghamton University,Binghamton University,,,,,,,,,,,,,,,,,,3.0,0.0
1101,Model-Based Diagnosis of Hybrid Systems Using Satisfiability Modulo Theory,"Fraunhofer Institute of Optronics, System Technologies and Image Exploitation","Fraunhofer Institute of Optronics, System Technologies and Image Exploitation","Institute Industrial IT Lemgo, German",,,,,,,,,,,,,,,,,,2.0,0.0
1102,A Study of Educational Data Mining: Evidence from a Thai University,Monash University,Monash University,Monash University,,,,,,,,,,,,,,,,,,3.0,0.0
1103,Active Sampling for Open-Set Classification without Initial Annotation,Nanjing University of Aeronautics and Astronautics,Nanjing University of Aeronautics and Astronautics,,,,,,,,,,,,,,,,,,,2.0,0.0
1104,Outlier Aware Network Embedding for Attributed Networks,Shanghai Institute for Science of Science,IBM Research - India,Indian Institute of Science Bangalore,Indian Institute of Science Bangalore,,,,,,,,,,,,,,,,,4.0,0.0
1105,Dual Semi-Supervised Learning for Facial Action Unit Recognition,University of Science and Technology of China,University of Science and Technology of China,,,,,,,,,,,,,,,,,,,2.0,0.0
1106,What and Where the Themes Dominate in Image,Institute of Automation,University of Chinese Academy of Sciences,Institute of Automation,Institute of Automation,University of Chinese Academy of Sciences,Institute of Automation,,,,,,,,,,,,,,,6.0,0.0
1107,Goal-Oriented Dialogue Policy Learning from Failures,University of Science and Technology of China,Binghamton University,University of Science and Technology of China,,,,,,,,,,,,,,,,,,3.0,0.0
1108,Combining Fact Extraction and Verification with Neural Semantic Matching Networks,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,University of North Carolina at Chapel Hill,,,,,,,,,,,,,,,,,,3.0,0.0
1109,Automatic Construction of Parallel Portfolios via Explicit Instance Grouping *,University of Science and Technology of China,Southern University of Science and Technology,Southern University of Science and Technology,,,,,,,,,,,,,,,,,,3.0,0.0
1110,Template-Based Math Word Problem Solvers with Recursive Neural Networks," Center for Future Media and School of Computer Science & Engineering, UEST"," Center for Future Media and School of Computer Science & Engineering, UEST", Afanti Researc," Center for Future Media and School of Computer Science & Engineering, UEST", Afanti Researc," Center for Future Media and School of Computer Science & Engineering, UEST"," Center for Future Media and School of Computer Science & Engineering, UEST",Singapore Management University," Center for Future Media and School of Computer Science & Engineering, UEST",,,,,,,,,,,,1.0,0.0
1111,Relation Structure-Aware Heterogeneous Information Network Embedding,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,Beijing University of Posts and Telecommunications,Tsinghua University,,,,,,,,,,,,,,,,,4.0,0.0
1112,Residual Invertible Spatio-Temporal Network for Video Super-Resolution,University of Science and Technology Beijing,Beijing Technology and Business University,Beijing Technology and Business University,Institute of Information Engineering,University of Electronic Science and Technology of China,Institute of Information Engineering,Information Technology Institute,,,,,,,,,,,,,,6.0,0.0
1113,Connecting Language to Images: A Progressive Attention-Guided Network for Simultaneous Image Captioning and Language Grounding,Xi'an Jiaotong University,Xi'an Jiaotong University,Xi'an Jiaotong University,University of Toronto,,,,,,,,,,,,,,,,,4.0,0.0
1114,Dependency Grammar Induction with a Neural Variational Transition-Based Parser,University of Edinburgh,University of Edinburgh,University of Edinburgh,University of Edinburgh,,,,,,,,,,,,,,,,,4.0,0.0
1115,Multi-View Multi-Instance Multi-Label Learning Based on Collaborative Matrix Factorization *,Southwest University,Southwest University,China University of Geosciences,George Mason University,Southwest University,Southwest University,Deakin University,Beijing University of Civil Engineering and Architecture,,,,,,,,,,,,,8.0,0.0
1116,Deep Bayesian Trust : A Dominant and Fair Incentive Mechanism for Crowd,École Polytechnique Fédérale de Lausanne,École Polytechnique Fédérale de Lausanne,,,,,,,,,,,,,,,,,,,2.0,0.0
1117,"Profiles, Proxies, and Assumptions: Decentralized, Communications-Resilient Planning, Allocation, and Scheduling *",,,,,,,,,,,,,,,,,,,,,0.0,0.0
1118,Global Remote Operation of Intelligent Space Robot Assistants,German Aerospace Center,German Aerospace Center,German Aerospace Center,German Aerospace Center,German Aerospace Center,German Aerospace Center,European Space Agency,German Aerospace Center,,,,,,,,,,,,,8.0,0.0
1119,Learning Segmentation Masks with the Independence Prior,Shanghai University,Shanghai University,,,,,,,,,,,,,,,,,,,2.0,0.0
1120,State Abstraction as Compression in Apprenticeship Learning,Brown University,Stanford University,Brown University,Brown University,Brown University,Northeastern University,,,,,,,,,,,,,,,6.0,0.0
1121,Enhancing Lazy Grounding with Lazy Normalization in Answer-Set Programming,Aalto University,Aalto University,Aalto University,TU Wien,,,,,,,,,,,,,,,,,4.0,0.0
1122,Walrasian Dynamics in Multi-Unit Markets,Purdue University West Lafayette,Purdue University West Lafayette,Purdue University West Lafayette,,,,,,,,,,,,,,,,,,3.0,0.0
1123,Hierarchical Reinforcement Learning for Course Recommendation in MOOCs,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Renmin University of China,Georgia Institute of Technology,,,,,,,,,,11.0,0.0
1124,Find Me if You Can: Deep Software Clone Detection by Exploiting the Contest between the Plagiarist and the Detector,Nanjing University,Nanjing University,,,,,,,,,,,,,,,,,,,2.0,0.0
1125,An Equivalence between Wagering and Fair-Division Mechanisms,Microsoft Research (United Kingdom),Microsoft Research (United Kingdom),Microsoft Research (United Kingdom),,,,,,,,,,,,,,,,,,0.0,3.0
1126,On-Line Learning of Linear Dynamical Systems: Exponential Forgetting in Kalman Filters,Technion – Israel Institute of Technology,IBM Research - Ireland,IBM Research - Ireland,Technion – Israel Institute of Technology,,,,,,,,,,,,,,,,,4.0,0.0
1127,The Rensselaer Mandarin Project -A Cognitive and Immersive Language Learning Environment,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,IBM Research - Thomas J. Watson Research Center,Rensselaer Polytechnic Institute,IBM Research - Thomas J. Watson Research Center,,,,,,15.0,0.0
1128,The Curse of Concentration in Robust Learning: Evasion and Poisoning Attacks from Concentration of Measure,University of Virginia,University of Virginia,University of Virginia,,,,,,,,,,,,,,,,,,3.0,0.0
1129,Running Time Analysis of MOEA/D with Crossover on Discrete Optimization Problem,Sun Yat-sen University,Sun Yat-sen University,South China University of Technology,Sun Yat-sen University,Sun Yat-sen University,,,,,,,,,,,,,,,,5.0,0.0
1130,Approximate Kernel Selection with Strong Approximate Consistency,Inception Institute of Artificial Intelligence,Institute of Information Engineering,Tianjin University,King Abdullah University of Science and Technology,King Abdullah University of Science and Technology,Institute of Computing Technology,Case Western Reserve University,Inception Institute of Artificial Intelligence,King Abdullah University of Science and Technology,,,,,,,,,,,,9.0,0.0
1131,Personalized Question Routing via Heterogeneous Network Embedding,"University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles","University of California, Los Angeles",,,,,,,,,,,,,,,,,4.0,0.0
1132,Devil in the Details: Towards Accurate Single and Multiple Human Parsing,Beijing Jiaotong University,Beijing Jiaotong University,Huazhong University of Science and Technology,Beijing Jiaotong University,Beijing Jiaotong University,University of Illinois Urbana-Champaign,,,,,,,,,,,,,,,6.0,0.0
1133,Querying Attributed DL-Lite Ontologies Using Provenance Semirings,Télécom Paris,Thyssenkrupp (Slovakia),Free University of Bozen-Bolzano,,,,,,,,,,,,,,,,,,2.0,1.0
1134,Multi-Fidelity Automatic Hyper-Parameter Tuning via Transfer Series Expansion *,Nanjing University," 4Paradigm Inc., Beijing, Chin",Nanjing University," 4Paradigm Inc., Beijing, Chin",Hong Kong University of Science and Technology," 4Paradigm Inc., Beijing, Chin"," 4Paradigm Inc., Beijing, Chin",,,,,,,,,,,,,,3.0,3.0
1135,Symmetry-Breaking Constraints for Grid-Based Multi-Agent Path Finding *,University of Southern California,Monash University,Monash University,University of Southern California,University of Southern California,,,,,,,,,,,,,,,,5.0,0.0
1136,Novelty Detection for Multispectral Images with Application to Planetary Exploration,Arizona State University,Arizona State University,California Institute of Technology,Arizona State University," Applied Research LLC, Rockville, MD 20850, US",Arizona State University,,,,,,,,,,,,,,,5.0,0.0
1137,PerformanceNet: Score-to-Audio Music Generation with Multi-Band Convolutional Residual Network,"Research Center for Information Technology Innovation, Academia Sinica","Research Center for Information Technology Innovation, Academia Sinica",,,,,,,,,,,,,,,,,,,2.0,0.0
1138,Graph Based Translation Memory for Neural Machine Translation,Carnegie Mellon University,Tencent AI La,Tencent AI La,Tencent AI La,,,,,,,,,,,,,,,,,1.0,0.0
1139,"Multi-GCN: Graph Convolutional Networks for Multi-View Networks, with Applications to Global Poverty","University of California, Berkeley","University of California, Berkeley","University of California, Berkeley",,,,,,,,,,,,,,,,,,3.0,0.0
1140,Asynchronous Proximal Stochastic Gradient Algorithm for Composition Optimization Problems,Zhejiang University,Zhejiang University,Dalian University of Technology,Zhejiang University,Zhejiang University,,,,,,,,,,,,,,,,5.0,0.0
1141,Automatic Generation of Chinese Short Product Titles for Mobile Display,Alibaba Group (China),Alibaba Group (China),Shanghai Jiao Tong University,Alibaba Group (China),Alibaba Group (China),Sitma (Norway),,,,,,,,,,,,,,,1.0,5.0
1142,Improving Image Captioning with Conditional Generative Adversarial Nets,"Tencent AI Lab, Shenzhen, China 51800","Tencent AI Lab, Shenzhen, China 51800","Tencent AI Lab, Shenzhen, China 51800","Tencent AI Lab, Shenzhen, China 51800","Tencent AI Lab, Shenzhen, China 51800","Tencent AI Lab, Shenzhen, China 51800",,,,,,,,,,,,,,,6.0,0.0
1143,Automatic Code Review by Learning the Revision of Source Code,Nanjing University,Nanjing University,Nanjing University,Singapore Management University,Singapore Management University,Nanjing University,,,,,,,,,,,,,,,6.0,0.0
1144,An Integrative Framework for Artificial Intelligence Education,Institute for the Study of Learning and Expertise,University of Auckland,,,,,,,,,,,,,,,,,,,2.0,0.0
1145,A Task in a Suit and a Tie: Paraphrase Generation with Semantic Augmentation *,Google (United States),Google (United States),Google (United States),Google (United States),,,,,,,,,,,,,,,,,0.0,4.0
1146,Comparing Sample-Wise Learnability across Deep Neural Network Models,Seoul National University," Machine Learning Lab, Artificial Intelligence Center, Samsung Research, Samsung Electronics Co. 56 Seongchon-gil, Secho-gu, Seoul, Korea, 0676"," Machine Learning Lab, Artificial Intelligence Center, Samsung Research, Samsung Electronics Co. 56 Seongchon-gil, Secho-gu, Seoul, Korea, 0676"," Machine Learning Lab, Artificial Intelligence Center, Samsung Research, Samsung Electronics Co. 56 Seongchon-gil, Secho-gu, Seoul, Korea, 0676",Texas A&M University,,,,,,,,,,,,,,,,3.0,1.0
1147,Dynamic Learning of Sequential Choice Bandit Problem under Marketing Fatigue,"University of California, Berkeley",IBM Research - Thomas J. Watson Research Center,,,,,,,,,,,,,,,,,,,2.0,0.0
1148,CAMO: A Collaborative Ranking Method for Content Based Recommendation," The Key Laboratory of Big Data Intelligent Computing of Zhejiang Province, Chin",Zhejiang University,Zhejiang University," The Key Laboratory of Big Data Intelligent Computing of Zhejiang Province, Chin",Zhejiang University," The Key Laboratory of Big Data Intelligent Computing of Zhejiang Province, Chin",Zhejiang University,Zhejiang University,Zhejiang University,,,,,,,,,,,,5.0,0.0
1149,Evolution of Collective Fairness in Hybrid Populations of Humans and Agents,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,Princeton University," ATP-group, P-2744-016 Porto Salvo, Portuga",China Building Materials Academy," ATP-group, P-2744-016 Porto Salvo, Portuga",Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento," ATP-group, P-2744-016 Porto Salvo, Portuga",,,,,,,,,,,,,4.0,0.0
1150,The Kelly Growth Optimal Portfolio with Ensemble Learning *,East China Normal University,GE Global Research (United States),Citigroup,East China Normal University,East China Normal University,,,,,,,,,,,,,,,,4.0,1.0
